Date,Campaign ID,Daily budget
2022-01-25,10712348830,1540.45
2022-01-25,10712348842,3250.98
2022-01-25,10712348845,1000
2022-01-25,10712348848,1000
2022-01-25,10712348866,1000
2022-01-25,10712348869,1170.84
2022-01-25,10712348872,1000
2022-01-25,10712348875,1000
2022-01-25,10712348878,1100.92
2022-01-25,10712349001,55500
2022-01-25,10712349004,1000
2022-01-25,11866806387,2500.61
2022-01-25,13273184588,6800
2022-01-25,13273184594,15563.45
2022-01-25,13273184600,6000.42
2022-01-25,13273184603,6600.09
2022-01-25,15074228116,1000
2022-01-25,15640225612,22500
2022-01-25,15866455614,6500
2022-01-25,15867131169,22500
2022-01-25,15870568792,15563.45
2022-01-25,15870594223,55500
2022-01-25,15870755947,45000.32
2022-01-25,15870972898,18500
2022-01-25,15874449302,1000
2022-01-25,15876564437,6800
2022-01-25,15880104136,1170.84
2022-01-25,15884121065,290212
2022-01-25,15884377406,6000.42
2022-01-25,15884502197,1300.52
2022-01-25,15885198386,1100.92
2022-01-26,1822059265,290212
2022-01-26,8789177912,1300.52
2022-01-26,8789177918,2500.03
2022-01-26,8789177930,8400.77
2022-01-26,8789177936,45000.32
2022-01-26,8789177942,1250.72
2022-01-26,8789177948,6500
2022-01-26,8789177954,1000
2022-01-26,8789177969,18500
2022-01-26,10081407552,2800.06
2022-01-26,10712348821,3270.62
2022-01-26,10712348824,12500
2022-01-26,10712348827,2200
2022-01-26,10712348830,1540.45
2022-01-26,10712348842,3250.98
2022-01-26,10712348845,1000
2022-01-26,10712348848,1000
2022-01-26,10712348866,1000
2022-01-26,10712348869,1170.84
2022-01-26,10712348872,1000
2022-01-26,10712348875,1000
2022-01-26,10712348878,1100.92
2022-01-26,10712349001,55500
2022-01-26,10712349004,1000
2022-01-26,11866806387,2500.61
2022-01-26,13273184588,6800
2022-01-26,13273184594,15563.45
2022-01-26,13273184600,6000.42
2022-01-26,13273184603,6600.09
2022-01-26,15074228116,1000
2022-01-26,15640225612,22500
2022-01-26,15866455614,6500
2022-01-26,15867131169,22500
2022-01-26,15870568792,15563.45
2022-01-26,15870594223,55500
2022-01-26,15870755947,45000.32
2022-01-26,15870972898,18500
2022-01-26,15874449302,1000
2022-01-26,15876564437,6800
2022-01-26,15880104136,1170.84
2022-01-26,15884121065,290212
2022-01-26,15884377406,6000.42
2022-01-26,15884502197,1300.52
2022-01-26,15885198386,1100.92
2022-01-27,1822059265,290212
2022-01-27,8789177912,1300.52
2022-01-27,8789177918,2500.03
2022-01-27,8789177930,8400.77
2022-01-27,8789177936,45000.32
2022-01-27,8789177942,1250.72
2022-01-27,8789177948,6500
2022-01-27,8789177954,1000
2022-01-27,8789177969,18500
2022-01-27,10081407552,2800.06
2022-01-27,10712348821,3270.62
2022-01-27,10712348824,12500
2022-01-27,10712348827,2200
2022-01-27,10712348830,1540.45
2022-01-27,10712348842,3250.98
2022-01-27,10712348845,1000
2022-01-27,10712348848,1000
2022-01-27,10712348866,1000
2022-01-27,10712348869,1170.84
2022-01-27,10712348872,1000
2022-01-27,10712348875,1000
2022-01-27,10712348878,1100.92
2022-01-27,10712349001,55500
2022-01-27,10712349004,1000
2022-01-27,11866806387,2500.61
2022-01-27,13273184588,6800
2022-01-27,13273184594,15563.45
2022-01-27,13273184600,6000.42
2022-01-27,13273184603,6600.09
2022-01-27,15074228116,1000
2022-01-27,15640225612,22500
2022-01-27,15866455614,6500
2022-01-27,15867131169,22500
2022-01-27,15870568792,15563.45
2022-01-27,15870594223,55500
2022-01-27,15870755947,45000.32
2022-01-27,15870972898,18500
2022-01-27,15874449302,1000
2022-01-27,15876564437,6800
2022-01-27,15880104136,1170.84
2022-01-27,15884121065,290212
2022-01-27,15884377406,6000.42
2022-01-27,15884502197,1300.52
2022-01-27,15885198386,1100.92
2022-01-28,1822059265,290212
2022-01-28,8789177912,1300.52
2022-01-28,8789177918,2500.03
2022-01-28,8789177930,8400.77
2022-01-28,8789177936,45000.32
2022-01-28,8789177942,1250.72
2022-01-28,8789177948,6500
2022-01-28,8789177954,1000
2022-01-28,8789177969,18500
2022-01-28,10081407552,2800.06
2022-01-28,10712348821,3270.62
2022-01-28,10712348824,12500
2022-01-28,10712348827,2200
2022-01-28,10712348830,1540.45
2022-01-28,10712348842,3250.98
2022-01-28,10712348845,1000
2022-01-28,10712348848,1000
2022-01-28,10712348866,1000
2022-01-28,10712348869,1170.84
2022-01-28,10712348872,1000
2022-01-28,10712348875,1000
2022-01-28,10712348878,1100.92
2022-01-28,10712349001,55500
2022-01-28,10712349004,1000
2022-01-28,11866806387,2500.61
2022-01-28,13273184588,6800
2022-01-28,13273184594,15563.45
2022-01-28,13273184600,6000.42
2022-01-28,13273184603,6600.09
2022-01-28,15074228116,1000
2022-01-28,15640225612,22500
2022-01-28,15866455614,6500
2022-01-28,15867131169,22500
2022-01-28,15870568792,15563.45
2022-01-28,15870594223,55500
2022-01-28,15870755947,45000.32
2022-01-28,15870972898,18500
2022-01-28,15874449302,1000
2022-01-28,15876564437,6800
2022-01-28,15880104136,1170.84
2022-01-28,15884121065,290212
2022-01-28,15884377406,6000.42
2022-01-28,15884502197,1300.52
2022-01-28,15885198386,1100.92
2022-01-29,1822059265,290212
2022-01-29,8789177912,1300.52
2022-01-29,8789177918,2500.03
2022-01-29,8789177930,8400.77
2022-01-29,8789177936,45000.32
2022-01-29,8789177942,1250.72
2022-01-29,8789177948,6500
2022-01-29,8789177954,1000
2022-01-29,8789177969,18500
2022-01-29,10081407552,2800.06
2022-01-29,10712348821,3270.62
2022-01-29,10712348824,12500
2022-01-29,10712348827,2200
2022-01-29,10712348830,1540.45
2022-01-29,10712348842,3250.98
2022-01-29,10712348845,1000
2022-01-29,10712348848,1000
2022-01-29,10712348866,1000
2022-01-29,10712348869,1170.84
2022-01-29,10712348872,1000
2022-01-29,10712348875,1000
2022-01-29,10712348878,1100.92
2022-01-29,10712349001,55500
2022-01-29,10712349004,1000
2022-01-29,11866806387,2500.61
2022-01-29,13273184588,6800
2022-01-29,13273184594,15563.45
2022-01-29,13273184600,6000.42
2022-01-29,13273184603,6600.09
2022-01-29,15074228116,1000
2022-01-29,15640225612,22500
2022-01-29,15866455614,6500
2022-01-29,15867131169,22500
2022-01-29,15870568792,15563.45
2022-01-29,15870594223,55500
2022-01-29,15870755947,45000.32
2022-01-29,15870972898,18500
2022-01-29,15874449302,1000
2022-01-29,15876564437,6800
2022-01-29,15880104136,1170.84
2022-01-29,15884121065,290212
2022-01-29,15884377406,6000.42
2022-01-29,15884502197,1300.52
2022-01-29,15885198386,1100.92
2022-01-30,1822059265,290212
2022-01-30,8789177912,1300.52
2022-01-30,8789177918,2500.03
2022-01-30,8789177930,8400.77
2022-01-30,8789177936,45000.32
2022-01-30,8789177942,1250.72
2022-01-30,8789177948,6500
2022-01-30,8789177954,1000
2022-01-30,8789177969,18500
2022-01-30,10081407552,2800.06
2022-01-30,10712348821,3270.62
2022-01-30,10712348824,12500
2022-01-30,10712348827,2200
2022-01-30,10712348830,1540.45
2022-01-30,10712348842,3250.98
2022-01-30,10712348845,1000
2022-01-30,10712348848,1000
2022-01-30,10712348866,1000
2022-01-30,10712348869,1170.84
2022-01-30,10712348872,1000
2022-01-30,10712348875,1000
2022-01-30,10712348878,1100.92
2022-01-30,10712349001,55500
2022-01-30,10712349004,1000
2022-01-30,11866806387,2500.61
2022-01-30,13273184588,6800
2022-01-30,13273184594,15563.45
2022-01-30,13273184600,6000.42
2022-01-30,13273184603,6600.09
2022-01-30,15074228116,1000
2022-01-30,15640225612,22500
2022-01-30,15866455614,6500
2022-01-30,15867131169,22500
2022-01-30,15870568792,15563.45
2022-01-30,15870594223,55500
2022-01-30,15870755947,45000.32
2022-01-30,15870972898,18500
2022-01-30,15874449302,1000
2022-01-30,15876564437,6800
2022-01-30,15880104136,1170.84
2022-01-30,15884121065,290212
2022-01-30,15884377406,6000.42
2022-01-30,15884502197,1300.52
2022-01-30,15885198386,1100.92
2022-01-31,1822059265,290212
2022-01-31,8789177912,1300.52
2022-01-31,8789177918,2500.03
2022-01-31,8789177930,8400.77
2022-01-31,8789177936,45000.32
2022-01-31,8789177942,1250.72
2022-01-31,8789177948,6500
2022-01-31,8789177954,1000
2022-01-31,8789177969,18500
2022-01-31,10081407552,2800.06
2022-01-31,10712348821,3270.62
2022-01-31,10712348824,12500
2022-01-31,10712348827,2200
2022-01-31,10712348830,1540.45
2022-01-31,10712348842,3250.98
2022-01-31,10712348845,1000
2022-01-31,10712348848,1000
2022-01-31,10712348866,1000
2022-01-31,10712348869,1170.84
2022-01-31,10712348872,1000
2022-01-31,10712348875,1000
2022-01-31,10712348878,1100.92
2022-01-31,10712349001,55500
2022-01-31,10712349004,1000
2022-01-31,11866806387,2500.61
2022-01-31,13273184588,6800
2022-01-31,13273184594,15563.45
2022-01-31,13273184600,6000.42
2022-01-31,13273184603,6600.09
2022-01-31,15074228116,1000
2022-01-31,15640225612,22500
2022-01-31,15866455614,6500
2022-01-31,15867131169,22500
2022-01-31,15870568792,15563.45
2022-01-31,15870594223,55500
2022-01-31,15870755947,45000.32
2022-01-31,15870972898,18500
2022-01-31,15874449302,1000
2022-01-31,15876564437,6800
2022-01-31,15880104136,1170.84
2022-01-31,15884121065,290212
2022-01-31,15884377406,6000.42
2022-01-31,15884502197,1300.52
2022-01-31,15885198386,1100.92
2022-02-01,1822059265,290212
2022-02-01,8789177912,1300.52
2022-02-01,8789177918,2500.03
2022-02-01,8789177930,8400.77
2022-02-01,8789177936,45000.32
2022-02-01,8789177942,1250.72
2022-02-01,8789177948,6500
2022-02-01,8789177954,1000
2022-02-01,8789177969,18500
2022-02-01,10081407552,2800.06
2022-02-01,10712348821,3270.62
2022-02-01,10712348824,12500
2022-02-01,10712348827,2200
2022-02-01,10712348830,1540.45
2022-02-01,10712348842,3250.98
2022-02-01,10712348845,1000
2022-02-01,10712348848,1000
2022-02-01,10712348866,1000
2022-02-01,10712348869,1170.84
2022-02-01,10712348872,1000
2022-02-01,10712348875,1000
2022-02-01,10712348878,1100.92
2022-02-01,10712349001,55500
2022-02-01,10712349004,1000
2022-02-01,11866806387,2500.61
2022-02-01,13273184588,6800
2022-02-01,13273184594,15563.45
2022-02-01,13273184600,6000.42
2022-02-01,13273184603,6600.09
2022-02-01,15074228116,1000
2022-02-01,15640225612,22500
2022-02-01,15866455614,6500
2022-02-01,15867131169,22500
2022-02-01,15870568792,15563.45
2022-02-01,15870594223,55500
2022-02-01,15870755947,45000.32
2022-02-01,15870972898,18500
2022-02-01,15874449302,1000
2022-02-01,15876564437,6800
2022-02-01,15880104136,1170.84
2022-02-01,15884121065,290212
2022-02-01,15884377406,6000.42
2022-02-01,15884502197,1300.52
2022-02-01,15885198386,1100.92
2022-02-02,1822059265,290212
2022-02-02,8789177912,1300.52
2022-02-02,8789177918,2500.03
2022-02-02,8789177930,8400.77
2022-02-02,8789177936,45000.32
2022-02-02,8789177942,1250.72
2022-02-02,8789177948,6500
2022-02-02,8789177954,1000
2022-02-02,8789177969,18500
2022-02-02,10081407552,2800.06
2022-02-02,10712348821,3270.62
2022-02-02,10712348824,12500
2022-02-02,10712348827,2200
2022-02-02,10712348830,1540.45
2022-02-02,10712348845,1000
2022-02-02,10712348848,1000
2022-02-02,10712348866,1000
2022-02-02,10712348869,1170.84
2022-02-02,10712348872,1000
2022-02-02,10712348875,1000
2022-02-02,10712348878,1100.92
2022-02-02,10712349001,55500
2022-02-02,10712349004,1000
2022-02-02,11866806387,2500.61
2022-02-02,13273184588,6800
2022-02-02,13273184594,15563.45
2022-02-02,13273184600,6000.42
2022-02-02,13273184603,6600.09
2022-02-02,15074228116,1000
2022-02-02,15640225612,22500
2022-02-02,15866455614,6500
2022-02-02,15867131169,22500
2022-02-02,15870568792,15563.45
2022-02-02,15870594223,55500
2022-02-02,15870755947,45000.32
2022-02-02,15870972898,18500
2022-02-02,15874449302,1000
2022-02-02,15876564437,6800
2022-02-02,15880104136,1170.84
2022-02-02,15884121065,290212
2022-02-02,15884377406,6000.42
2022-02-02,15884502197,1300.52
2022-02-02,15885198386,1100.92
2022-02-03,1822059265,290212
2022-02-03,8789177912,1300.52
2022-02-03,8789177918,2500.03
2022-02-03,8789177930,8400.77
2022-02-03,8789177936,45000.32
2022-02-03,8789177942,1250.72
2022-02-03,8789177948,6500
2022-02-03,8789177954,1000
2022-02-03,8789177969,18500
2022-02-03,10081407552,2800.06
2022-02-03,10712348821,3270.62
2022-02-03,10712348824,12500
2022-02-03,10712348827,2200
2022-02-03,10712348830,1540.45
2022-02-03,10712348842,3250.98
2022-02-03,10712348845,1000
2022-02-03,10712348848,1000
2022-02-03,10712348866,1000
2022-02-03,10712348869,1170.84
2022-02-03,10712348872,1000
2022-02-03,10712348875,1000
2022-02-03,10712348878,1100.92
2022-02-03,10712349001,55500
2022-02-03,10712349004,1000
2022-02-03,11866806387,2500.61
2022-02-03,13273184588,6800
2022-02-03,13273184594,15563.45
2022-02-03,13273184600,6000.42
2022-02-03,13273184603,6600.09
2022-02-03,15074228116,1000
2022-02-03,15640225612,22500
2022-02-03,15866455614,6500
2022-02-03,15867131169,22500
2022-02-03,15870568792,15563.45
2022-02-03,15870594223,55500
2022-02-03,15870755947,45000.32
2022-02-03,15870972898,18500
2022-02-03,15874449302,1000
2022-02-03,15876564437,6800
2022-02-03,15880104136,1170.84
2022-02-03,15884121065,290212
2022-02-03,15884377406,6000.42
2022-02-03,15884502197,1300.52
2022-02-03,15885198386,1100.92
2022-02-04,1822059265,290212
2022-02-04,8789177912,1300.52
2022-02-04,8789177918,2500.03
2022-02-04,8789177930,8400.77
2022-02-04,8789177936,45000.32
2022-02-04,8789177942,1250.72
2022-02-04,8789177948,6500
2022-02-04,8789177954,1000
2022-02-04,8789177969,18500
2022-02-04,10081407552,2800.06
2022-02-04,10712348821,3270.62
2022-02-04,10712348824,12500
2022-02-04,10712348827,2200
2022-02-04,10712348830,1540.45
2022-02-04,10712348842,3250.98
2022-02-04,10712348845,1000
2022-02-04,10712348848,1000
2022-02-04,10712348866,1000
2022-02-04,10712348869,1170.84
2022-02-04,10712348872,1000
2022-02-04,10712348875,1000
2022-02-04,10712348878,1100.92
2022-02-04,10712349001,55500
2022-02-04,10712349004,1000
2022-02-04,11866806387,2500.61
2022-02-04,13273184588,6800
2022-02-04,13273184594,15563.45
2022-02-04,13273184600,6000.42
2022-02-04,13273184603,6600.09
2022-02-04,15074228116,1000
2022-02-04,15640225612,22500
2022-02-04,16092754956,1000
2022-02-04,16095017511,6500
2022-02-04,16095183504,12500
2022-02-04,16095693561,15563.45
2022-02-04,16100132782,2200
2022-02-04,16100373751,1000
2022-02-04,16100536237,1000
2022-02-04,16100560219,1300.52
2022-02-04,16100591902,22500
2022-02-04,16100647396,6800
2022-02-04,16100664847,290212
2022-02-04,16100789686,55500
2022-02-04,16100812231,18500
2022-02-04,16100823304,45000.32
2022-02-04,16100952139,6000.42
2022-02-04,16104816608,2800.06
2022-02-04,16106789258,1000
2022-02-05,1822059265,290212
2022-02-05,8789177912,1300.52
2022-02-05,8789177918,2500.03
2022-02-05,8789177930,8400.77
2022-02-05,8789177936,45000.32
2022-02-05,8789177942,1250.72
2022-02-05,8789177948,6500
2022-02-05,8789177954,1000
2022-02-05,8789177969,18500
2022-02-05,10081407552,2800.06
2022-02-05,10712348821,3270.62
2022-02-05,10712348824,12500
2022-02-05,10712348827,2200
2022-02-05,10712348830,1540.45
2022-02-05,10712348842,3250.98
2022-02-05,10712348845,1000
2022-02-05,10712348848,1000
2022-02-05,10712348866,1000
2022-02-05,10712348869,1170.84
2022-02-05,10712348872,1000
2022-02-05,10712348875,1000
2022-02-05,10712348878,1100.92
2022-02-05,10712349001,55500
2022-02-05,10712349004,1000
2022-02-05,11866806387,2500.61
2022-02-05,13273184588,6800
2022-02-05,13273184594,15563.45
2022-02-05,13273184600,6000.42
2022-02-05,13273184603,6600.09
2022-02-05,15074228116,1000
2022-02-05,15640225612,22500
2022-02-05,16092754956,1000
2022-02-05,16095017511,6500
2022-02-05,16095183504,12500
2022-02-05,16095693561,15563.45
2022-02-05,16100132782,2200
2022-02-05,16100373751,1000
2022-02-05,16100536237,1000
2022-02-05,16100560219,1300.52
2022-02-05,16100591902,22500
2022-02-05,16100647396,6800
2022-02-05,16100664847,290212
2022-02-05,16100789686,55500
2022-02-05,16100812231,18500
2022-02-05,16100823304,45000.32
2022-02-05,16100952139,6000.42
2022-02-05,16104816608,2800.06
2022-02-05,16106789258,1000
2022-02-06,1822059265,290212
2022-02-06,8789177912,1300.52
2022-02-06,8789177918,2500.03
2022-02-06,8789177930,8400.77
2022-02-06,8789177936,45000.32
2022-02-06,8789177942,1250.72
2022-02-06,8789177948,6500
2022-02-06,8789177954,1000
2022-02-06,8789177969,18500
2022-02-06,10081407552,2800.06
2022-02-06,10712348821,3270.62
2022-02-06,10712348824,12500
2022-02-06,10712348827,2200
2022-02-06,10712348830,1540.45
2022-02-06,10712348842,3250.98
2022-02-06,10712348845,1000
2022-02-06,10712348848,1000
2022-02-06,10712348866,1000
2022-02-06,10712348869,1170.84
2022-02-06,10712348872,1000
2022-02-06,10712348875,1000
2022-02-06,10712348878,1100.92
2022-02-06,10712349001,55500
2022-02-06,10712349004,1000
2022-02-06,11866806387,2500.61
2022-02-06,13273184588,6800
2022-02-06,13273184594,15563.45
2022-02-06,13273184600,6000.42
2022-02-06,13273184603,6600.09
2022-02-06,15640225612,22500
2022-02-06,16092754956,1000
2022-02-06,16095017511,6500
2022-02-06,16095183504,12500
2022-02-06,16095693561,15563.45
2022-02-06,16100132782,2200
2022-02-06,16100373751,1000
2022-02-06,16100536237,1000
2022-02-06,16100560219,1300.52
2022-02-06,16100591902,22500
2022-02-06,16100647396,6800
2022-02-06,16100664847,290212
2022-02-06,16100789686,55500
2022-02-06,16100812231,18500
2022-02-06,16100823304,45000.32
2022-02-06,16100952139,6000.42
2022-02-06,16104816608,2800.06
2022-02-06,16106789258,1000
2022-02-07,1822059265,290212
2022-02-07,8789177912,1300.52
2022-02-07,8789177918,2500.03
2022-02-07,8789177930,8400.77
2022-02-07,8789177936,45000.32
2022-02-07,8789177942,1250.72
2022-02-07,8789177948,6500
2022-02-07,8789177954,1000
2022-02-07,8789177969,18500
2022-02-07,10081407552,2800.06
2022-02-07,10712348821,3270.62
2022-02-07,10712348824,12500
2022-02-07,10712348827,2200
2022-02-07,10712348830,1540.45
2022-02-07,10712348845,1000
2022-02-07,10712348848,1000
2022-02-07,10712348866,1000
2022-02-07,10712348869,1170.84
2022-02-07,10712348872,1000
2022-02-07,10712348875,1000
2022-02-07,10712348878,1100.92
2022-02-07,10712349001,55500
2022-02-07,10712349004,1000
2022-02-07,11866806387,2500.61
2022-02-07,13273184588,6800
2022-02-07,13273184594,15563.45
2022-02-07,13273184600,6000.42
2022-02-07,13273184603,6600.09
2022-02-07,15074228116,1000
2022-02-07,15640225612,22500
2022-02-07,16092754956,1000
2022-02-07,16095017511,6500
2022-02-07,16095183504,12500
2022-02-07,16095693561,15563.45
2022-02-07,16100132782,2200
2022-02-07,16100373751,1000
2022-02-07,16100536237,1000
2022-02-07,16100560219,1300.52
2022-02-07,16100591902,22500
2022-02-07,16100647396,6800
2022-02-07,16100664847,290212
2022-02-07,16100789686,55500
2022-02-07,16100812231,18500
2022-02-07,16100823304,45000.32
2022-02-07,16100952139,6000.42
2022-02-07,16104816608,2800.06
2022-02-07,16106789258,1000
2022-02-08,1822059265,290212
2022-02-08,8789177912,1300.52
2022-02-08,8789177918,2500.03
2022-02-08,8789177930,8400.77
2022-02-08,8789177936,45000.32
2022-02-08,8789177942,1250.72
2022-02-08,8789177948,6500
2022-02-08,8789177954,1000
2022-02-08,8789177969,18500
2022-02-08,10081407552,2800.06
2022-02-08,10712348821,3270.62
2022-02-08,10712348824,12500
2022-02-08,10712348827,2200
2022-02-08,10712348830,1540.45
2022-02-08,10712348842,3250.98
2022-02-08,10712348845,1000
2022-02-08,10712348848,1000
2022-02-08,10712348866,1000
2022-02-08,10712348869,1170.84
2022-02-08,10712348872,1000
2022-02-08,10712348875,1000
2022-02-08,10712348878,1100.92
2022-02-08,10712349001,55500
2022-02-08,10712349004,1000
2022-02-08,11866806387,2500.61
2022-02-08,13273184588,6800
2022-02-08,13273184594,15563.45
2022-02-08,13273184600,6000.42
2022-02-08,13273184603,6600.09
2022-02-08,15074228116,1000
2022-02-08,15640225612,22500
2022-02-08,16092754956,1000
2022-02-08,16095017511,6500
2022-02-08,16095183504,12500
2022-02-08,16095693561,15563.45
2022-02-08,16100132782,2200
2022-02-08,16100373751,1000
2022-02-08,16100536237,1000
2022-02-08,16100560219,1300.52
2022-02-08,16100591902,22500
2022-02-08,16100647396,6800
2022-02-08,16100664847,290212
2022-02-08,16100789686,55500
2022-02-08,16100812231,18500
2022-02-08,16100823304,45000.32
2022-02-08,16100952139,6000.42
2022-02-08,16104816608,2800.06
2022-02-08,16106789258,1000
2022-02-09,1822059265,290212
2022-02-09,8789177912,1300.52
2022-02-09,8789177918,2500.03
2022-02-09,8789177930,8400.77
2022-02-09,8789177936,45000.32
2022-02-09,8789177942,1250.72
2022-02-09,8789177948,6500
2022-02-09,8789177954,1000
2022-02-09,8789177969,18500
2022-02-09,10081407552,2800.06
2022-02-09,10712348821,3270.62
2022-02-09,10712348824,12500
2022-02-09,10712348827,2200
2022-02-09,10712348830,1540.45
2022-02-09,10712348842,3250.98
2022-02-09,10712348845,1000
2022-02-09,10712348848,1000
2022-02-09,10712348866,1000
2022-02-09,10712348869,1170.84
2022-02-09,10712348872,1000
2022-02-09,10712348875,1000
2022-02-09,10712348878,1100.92
2022-02-09,10712349001,55500
2022-02-09,10712349004,1000
2022-02-09,11866806387,2500.61
2022-02-09,13273184588,6800
2022-02-09,13273184594,15563.45
2022-02-09,13273184600,6000.42
2022-02-09,13273184603,6600.09
2022-02-09,15074228116,1000
2022-02-09,15640225612,22500
2022-02-09,16092754956,1000
2022-02-09,16095017511,6500
2022-02-09,16095183504,12500
2022-02-09,16095693561,15563.45
2022-02-09,16100132782,2200
2022-02-09,16100373751,1000
2022-02-09,16100536237,1000
2022-02-09,16100560219,1300.52
2022-02-09,16100591902,22500
2022-02-09,16100647396,6800
2022-02-09,16100664847,290212
2022-02-09,16100789686,55500
2022-02-09,16100812231,18500
2022-02-09,16100823304,45000.32
2022-02-09,16100952139,6000.42
2022-02-09,16104816608,2800.06
2022-02-09,16106789258,1000
2022-02-10,1822059265,290212
2022-02-10,8789177912,1300.52
2022-02-10,8789177918,2500.03
2022-02-10,8789177930,8400.77
2022-02-10,8789177936,45000.32
2022-02-10,8789177942,1250.72
2022-02-10,8789177948,6500
2022-02-10,8789177954,1000
2022-02-10,8789177969,18500
2022-02-10,10081407552,2800.06
2022-02-10,10712348821,3270.62
2022-02-10,10712348824,12500
2022-02-10,10712348827,2200
2022-02-10,10712348830,1540.45
2022-02-10,10712348842,3250.98
2022-02-10,10712348845,1000
2022-02-10,10712348848,1000
2022-02-10,10712348866,1000
2022-02-10,10712348869,1170.84
2022-02-10,10712348872,1000
2022-02-10,10712348875,1000
2022-02-10,10712348878,1100.92
2022-02-10,10712349001,55500
2022-02-10,10712349004,1000
2022-02-10,11866806387,2500.61
2022-02-10,13273184588,6800
2022-02-10,13273184594,15563.45
2022-02-10,13273184600,6000.42
2022-02-10,13273184603,6600.09
2022-02-10,15074228116,1000
2022-02-10,15640225612,22500
2022-02-10,16092754956,1000
2022-02-10,16095017511,6500
2022-02-10,16095183504,12500
2022-02-10,16095693561,15563.45
2022-02-10,16100132782,2200
2022-02-10,16100373751,1000
2022-02-10,16100536237,1000
2022-02-10,16100560219,1300.52
2022-02-10,16100591902,22500
2022-02-10,16100647396,6800
2022-02-10,16100664847,290212
2022-02-10,16100789686,55500
2022-02-10,16100812231,18500
2022-02-10,16100823304,45000.32
2022-02-10,16100952139,6000.42
2022-02-10,16104816608,2800.06
2022-02-10,16106789258,1000
2022-02-11,1822059265,290212
2022-02-11,8789177912,1300.52
2022-02-11,8789177918,2500.03
2022-02-11,8789177930,8400.77
2022-02-11,8789177936,45000.32
2022-02-11,8789177942,1250.72
2022-02-11,8789177948,6500
2022-02-11,8789177954,1000
2022-02-11,8789177969,18500
2022-02-11,10081407552,2800.06
2022-02-11,10712348821,3270.62
2022-02-11,10712348824,12500
2022-02-11,10712348827,2200
2022-02-11,10712348830,1540.45
2022-02-11,10712348842,3250.98
2022-02-11,10712348845,1000
2022-02-11,10712348848,1000
2022-02-11,10712348866,1000
2022-02-11,10712348869,1170.84
2022-02-11,10712348872,1000
2022-02-11,10712348875,1000
2022-02-11,10712348878,1100.92
2022-02-11,10712349001,55500
2022-02-11,10712349004,1000
2022-02-11,11866806387,2500.61
2022-02-11,13273184588,6800
2022-02-11,13273184594,15563.45
2022-02-11,13273184600,6000.42
2022-02-11,13273184603,6600.09
2022-02-11,15074228116,1000
2022-02-11,15640225612,22500
2022-02-11,16092754956,1000
2022-02-11,16095017511,6500
2022-02-11,16095183504,12500
2022-02-11,16095693561,15563.45
2022-02-11,16100132782,2200
2022-02-11,16100373751,1000
2022-02-11,16100536237,1000
2022-02-11,16100560219,1300.52
2022-02-11,16100591902,22500
2022-02-11,16100647396,6800
2022-02-11,16100664847,290212
2022-02-11,16100789686,55500
2022-02-11,16100812231,18500
2022-02-11,16100823304,45000.32
2022-02-11,16100952139,6000.42
2022-02-11,16104816608,2800.06
2022-02-11,16106789258,1000
2022-02-12,1822059265,290212
2022-02-12,8789177912,1300.52
2022-02-12,8789177918,2500.03
2022-02-12,8789177930,8400.77
2022-02-12,8789177936,45000.32
2022-02-12,8789177942,1250.72
2022-02-12,8789177948,6500
2022-02-12,8789177954,1000
2022-02-12,8789177969,18500
2022-02-12,10081407552,2800.06
2022-02-12,10712348821,3270.62
2022-02-12,10712348824,12500
2022-02-12,10712348827,2200
2022-02-12,10712348830,1540.45
2022-02-12,10712348842,3250.98
2022-02-12,10712348845,1000
2022-02-12,10712348848,1000
2022-02-12,10712348866,1000
2022-02-12,10712348869,1170.84
2022-02-12,10712348872,1000
2022-02-12,10712348875,1000
2022-02-12,10712348878,1100.92
2022-02-12,10712349001,55500
2022-02-12,10712349004,1000
2022-02-12,11866806387,2500.61
2022-02-12,13273184588,6800
2022-02-12,13273184594,15563.45
2022-02-12,13273184600,6000.42
2022-02-12,13273184603,6600.09
2022-02-12,15074228116,1000
2022-02-12,15640225612,22500
2022-02-12,16092754956,1000
2022-02-12,16095017511,6500
2022-02-12,16095183504,12500
2022-02-12,16095693561,15563.45
2022-02-12,16100132782,2200
2022-02-12,16100373751,1000
2022-02-12,16100536237,1000
2022-02-12,16100560219,1300.52
2022-02-12,16100591902,22500
2022-02-12,16100647396,6800
2022-02-12,16100664847,290212
2022-02-12,16100789686,55500
2022-02-12,16100812231,18500
2022-02-12,16100823304,45000.32
2022-02-12,16100952139,6000.42
2022-02-12,16104816608,2800.06
2022-02-12,16106789258,1000
2022-02-13,1822059265,290212
2022-02-13,8789177912,1300.52
2022-02-13,8789177918,2500.03
2022-02-13,8789177930,8400.77
2022-02-13,8789177936,45000.32
2022-02-13,8789177942,1250.72
2022-02-13,8789177948,6500
2022-02-13,8789177954,1000
2022-02-13,8789177969,18500
2022-02-13,10081407552,2800.06
2022-02-13,10712348821,3270.62
2022-02-13,10712348824,12500
2022-02-13,10712348827,2200
2022-02-13,10712348830,1540.45
2022-02-13,10712348842,3250.98
2022-02-13,10712348845,1000
2022-02-13,10712348848,1000
2022-02-13,10712348866,1000
2022-02-13,10712348869,1170.84
2022-02-13,10712348872,1000
2022-02-13,10712348875,1000
2022-02-13,10712348878,1100.92
2022-02-13,10712349001,55500
2022-02-13,10712349004,1000
